year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_total_population_sex_ratio_males_per_1,sex_and_age_total_population_under_5_years,sex_and_age_total_population_5_to_9_years,sex_and_age_total_population_10_to_14_years,sex_and_age_total_population_15_to_19_years,sex_and_age_total_population_20_to_24_years,sex_and_age_total_population_25_to_34_years,sex_and_age_total_population_35_to_44_years,sex_and_age_total_population_45_to_54_years,sex_and_age_total_population_55_to_59_years,sex_and_age_total_population_60_to_64_years,sex_and_age_total_population_65_to_74_years,sex_and_age_total_population_75_to_84_years,sex_and_age_total_population_85_years_and_over,sex_and_age_total_population_median_age_years,sex_and_age_total_population_under_18_years,sex_and_age_total_population_16_years_and_over,sex_and_age_total_population_18_years_and_over,sex_and_age_total_population_21_years_and_over,sex_and_age_total_population_62_years_and_over,sex_and_age_total_population_65_years_and_over,sex_and_age_total_population_18_years_and_over.1,sex_and_age_total_population_18_years_and_over_mal,sex_and_age_total_population_18_years_and_over_fem,sex_and_age_total_population_18_years_and_over_sex,sex_and_age_total_population_65_years_and_over.1,sex_and_age_total_population_65_years_and_over_mal,sex_and_age_total_population_65_years_and_over_fem,sex_and_age_total_population_65_years_and_over_sex,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_total_population_one_race.1,race_total_population_one_race_white,race_total_population_one_race_black_or_african_am,race_total_population_one_race_american_indian_and,race_total_population_one_race_american_indian_and.1,race_total_population_one_race_american_indian_and.2,race_total_population_one_race_american_indian_and.3,race_total_population_one_race_american_indian_and.4,race_total_population_one_race_asian,race_total_population_one_race_asian_asian_indian,state_fips,county_fips,race_total_population_one_race_asian_chinese,race_total_population_one_race_asian_filipino,race_total_population_one_race_asian_japanese,race_total_population_one_race_asian_korean,race_total_population_one_race_asian_vietnamese,race_total_population_one_race_asian_other_asian,race_total_population_one_race_native_hawaiian_and,race_total_population_one_race_native_hawaiian_and.1,race_total_population_one_race_native_hawaiian_and.2,race_total_population_one_race_native_hawaiian_and.3,race_total_population_one_race_native_hawaiian_and.4,race_total_population_one_race_some_other_race,race_total_population_two_or_more_races.1,race_total_population_two_or_more_races_white_and_,race_total_population_two_or_more_races_white_and_.1,race_total_population_two_or_more_races_white_and_.2,race_total_population_two_or_more_races_black_or_a,race_alone_or_in_combination_with_one_or_more_othe,race_alone_or_in_combination_with_one_or_more_othe.1,race_alone_or_in_combination_with_one_or_more_othe.2,race_alone_or_in_combination_with_one_or_more_othe.3,race_alone_or_in_combination_with_one_or_more_othe.4,race_alone_or_in_combination_with_one_or_more_othe.5,race_alone_or_in_combination_with_one_or_more_othe.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units,citizen_voting_age_population_citizen_18_and_over_,citizen_voting_age_population_citizen_18_and_over_.1,citizen_voting_age_population_citizen_18_and_over_.2
2021,Hendricks County,Indiana,172100,86571,85529,101.2,9617,11836,13468,12120,9883,21142,25222,23571,11350,10047,14969,6388,2487,38.2,42924,134401,129176,123253,29127,23844,129176,64427,64749,99.5,23844,10661,13183,80.9,172100,166098,6002,166098,145251,12826,298,143,2,0,0,5253,1699,18,63,533,390,68,130,417,2016,14,6,0,8,0,2456,6002,2102,610,655,11,172100,150685,15303,1043,6286,392,4470,172100,7432,3878,753,76,2725,164668,141424,12696,186,5234,8,607,4513,589,3924,65852,125927,62716,63211
2021,Henry County,Indiana,48857,25738,23119,111.3,2454,2890,2908,2923,2911,6033,5985,6635,3543,3470,5334,2884,887,41.9,10171,39898,38686,37252,11265,9105,38686,20552,18134,113.3,9105,4180,4925,84.9,48857,47681,1176,47681,45906,1198,115,12,0,0,3,154,0,18,65,40,14,6,59,2,33,0,0,0,0,0,308,1176,461,225,172,8,48857,47018,1737,426,326,18,568,48857,978,712,111,69,86,47879,45435,1156,69,154,0,74,991,117,874,20962,38554,20449,18105
2021,Howard County,Indiana,83349,40243,43106,93.4,4999,5240,5640,5118,4926,10027,9543,10226,5979,5850,9145,4532,2124,41.0,19195,66379,64154,61382,19092,15801,64154,30503,33651,90.6,15801,6996,8805,79.5,83349,80300,3049,80300,71588,6842,228,38,0,0,0,1042,531,18,67,51,76,0,14,158,212,0,0,0,0,0,600,3049,992,594,268,133,83349,74330,8182,1095,1506,140,1393,83349,3014,1958,280,246,530,80335,69983,6540,102,1042,0,262,2406,161,2245,39485,63514,30114,33400
2021,Huntington County,Indiana,36572,18269,18303,99.8,2052,2205,2257,2542,2419,4356,4461,4537,2832,2652,3635,1756,868,41.1,7933,29644,28639,26987,7736,6259,28639,14194,14445,98.3,6259,2751,3508,78.4,36572,35938,634,35938,34910,299,124,66,0,11,0,269,14,18,69,158,8,0,43,0,46,56,16,40,0,0,280,634,60,175,43,1,36572,35532,372,321,321,68,605,36572,967,725,98,4,140,35605,34433,299,120,269,56,0,428,126,302,16168,28293,13991,14302
2021,Jackson County,Indiana,45948,23119,22829,101.3,3184,3151,2801,3127,2549,5929,5620,5810,3463,2908,4352,2068,986,39.1,11367,36076,34581,33250,9052,7406,34581,16986,17595,96.5,7406,3378,4028,83.9,45948,44557,1391,44557,40686,598,127,0,0,0,0,842,157,18,71,5,0,544,21,0,115,55,55,0,0,0,2249,1391,178,271,128,0,45948,41968,776,422,1055,210,2908,45948,3550,2452,85,107,906,42398,39754,591,17,842,55,284,855,127,728,19027,32867,15965,16902
2021,Jasper County,Indiana,33006,16545,16461,100.5,1843,2027,2371,2450,1921,3790,4057,4130,2335,2237,3523,1648,674,40.9,7686,26302,25320,23823,7263,5845,25320,12599,12721,99.0,5845,2722,3123,87.2,33006,31426,1580,31426,30138,350,10,0,0,0,0,95,7,18,73,27,0,0,0,0,61,0,0,0,0,0,833,1580,267,263,22,0,33006,31714,750,287,166,3,1810,33006,2076,1353,132,5,586,30930,29497,335,3,95,0,0,1000,583,417,13491,24878,12436,12442
2021,Jay County,Indiana,20570,10441,10129,103.1,1399,1285,1599,1331,1197,2318,2310,2689,1434,1347,2173,939,549,39.9,5179,15965,15391,14813,4508,3661,15391,7721,7670,100.7,3661,1647,2014,81.8,20570,20245,325,20245,19701,90,48,0,0,0,0,92,0,18,75,17,3,0,2,0,70,0,0,0,0,0,314,325,114,109,27,0,20570,20026,204,159,119,0,389,20570,684,628,17,0,39,19886,19439,90,14,92,0,1,250,0,250,8939,15220,7614,7606
2021,Jefferson County,Indiana,33000,15809,17191,92.0,1802,1962,1798,2129,2270,3863,4065,4254,2815,2127,3651,1740,524,41.5,6766,27100,26234,24816,7103,5915,26234,12410,13824,89.8,5915,2680,3235,82.8,33000,32166,834,32166,30884,664,70,5,3,0,0,245,6,18,77,55,40,56,68,0,20,0,0,0,0,0,303,834,213,144,26,0,33000,31540,980,309,390,0,625,33000,979,634,106,18,221,32021,30382,651,64,245,0,147,532,20,512,14389,26010,12285,13725
2021,Jennings County,Indiana,27619,13977,13642,102.5,1661,1546,2082,1710,1673,3410,3183,3985,1930,1943,2744,1467,285,39.4,6437,21947,21182,20210,5762,4496,21182,10602,10580,100.2,4496,2080,2416,86.1,27619,27056,563,27056,26418,221,37,30,0,0,0,71,0,18,79,52,0,19,0,0,0,0,0,0,0,0,309,563,66,171,58,0,27619,26981,401,322,129,0,463,27619,775,731,8,0,36,26844,26106,221,37,71,0,0,409,0,409,11650,20995,10553,10442
2021,Johnson County,Indiana,159739,78792,80947,97.3,9943,10196,12558,10517,9904,21203,22097,20334,10697,9112,14076,6519,2583,37.8,39484,124824,120255,114141,28729,23178,120255,58784,61471,95.6,23178,10335,12843,80.5,159739,154784,4955,154784,142737,4280,109,26,0,0,0,6307,3939,18,81,174,427,240,73,222,1232,73,46,14,13,0,1278,4955,1111,814,986,0,159739,147613,5430,923,7403,152,3243,159739,5998,3794,1076,199,929,153741,139587,4142,51,6280,73,448,3160,269,2891,62781,117372,57490,59882
2021,Knox County,Indiana,36362,18550,17812,104.1,2007,2502,1918,2899,2846,4235,4228,4275,2513,2534,3665,2030,710,39.2,7882,29325,28480,26165,7711,6405,28480,14406,14074,102.4,6405,2784,3621,76.9,36362,35170,1192,35170,33572,922,10,0,0,0,0,337,70,18,83,226,26,11,2,0,2,28,28,0,0,0,301,1192,346,222,63,32,36362,34732,1302,266,400,41,815,36362,873,548,149,0,176,35489,33132,916,10,337,28,15,1051,385,666,16936,28163,14212,13951
2021,Kosciusko County,Indiana,80151,40219,39932,100.7,5040,4674,6117,5479,5238,10299,9401,9499,5240,5823,8148,3898,1295,38.8,19223,63484,60928,57763,16509,13341,60928,30389,30539,99.5,13341,6228,7113,87.6,80151,76583,3568,76583,72791,554,200,2,0,0,0,1222,806,18,85,164,75,8,52,0,117,15,0,0,0,15,1801,3568,607,395,222,0,80151,76273,1239,611,1462,84,4071,80151,6597,4860,657,0,1080,73554,69718,554,83,1222,15,512,1450,164,1286,38079,58432,28902,29530
2021,LaGrange County,Indiana,40085,20366,19719,103.3,3602,3456,3774,3357,2547,4759,4313,4354,2133,2311,3315,1783,381,31.7,13082,28633,27003,25385,6811,5479,27003,13569,13434,101.0,5479,2617,2862,91.4,40085,38903,1182,38903,38362,65,10,0,1,1,0,36,4,18,87,0,23,0,9,0,0,0,0,0,0,0,430,1182,130,177,137,27,40085,39517,325,357,249,14,973,40085,1713,1360,75,0,278,38372,37596,65,5,32,0,16,658,40,618,14775,26629,13399,13230
2021,Lake County,Indiana,495925,241488,254437,94.9,29255,30839,35499,33864,30238,60338,63651,62302,34925,33292,48921,22628,10173,39.2,116978,393278,378947,360889,101081,81722,378947,181720,197227,92.1,81722,35859,45863,78.2,495925,464329,31596,464329,297799,115311,1364,295,34,37,19,7412,2073,18,89,919,2419,145,778,266,812,159,37,16,44,62,42284,31596,6000,2149,2157,438,495925,326820,124373,4825,10372,424,62347,495925,97885,74884,16080,518,6403,398040,263960,114170,732,7257,132,1145,10644,1424,9220,214176,365514,174785,190729
2021,LaPorte County,Indiana,112184,58178,54006,107.7,6434,6833,6742,6499,6877,14542,14159,14373,7539,8189,12249,5513,2235,40.2,24213,90551,87971,84278,25117,19997,87971,45773,42198,108.5,19997,9035,10962,82.4,112184,106387,5797,106387,90806,12044,221,9,5,0,0,676,72,18,91,52,281,20,7,8,236,40,0,11,0,29,2600,5797,2643,523,270,80,112184,96433,15070,967,1022,41,4766,112184,7867,5666,766,51,1384,104317,87434,11801,208,656,5,279,3934,639,3295,49656,86148,44681,41467
2021,Lawrence County,Indiana,45133,22197,22936,96.8,2549,2543,2970,2761,2409,4980,5344,6058,3133,3449,5249,2746,942,43.3,9849,36691,35284,33758,11131,8937,35284,17138,18146,94.4,8937,4020,4917,81.8,45133,44093,1040,44093,43214,121,150,1,0,0,0,290,7,18,93,47,35,0,22,68,111,20,0,20,0,0,298,1040,236,280,43,0,45133,44107,473,556,388,39,678,45133,776,573,94,0,109,44357,42791,121,134,290,20,210,791,131,660,20560,35006,17062,17944
2021,Madison County,Indiana,130037,65493,64544,101.5,7111,7639,8372,8358,7902,16373,16152,17098,8978,8569,13909,6477,3099,40.7,28233,105293,101804,97217,28817,23485,101804,50827,50977,99.7,23485,10437,13048,80.0,130037,125519,4518,125519,112268,10329,324,25,0,0,0,752,138,18,95,77,62,28,144,140,163,1,0,0,1,0,1845,4518,1908,659,272,156,130037,116532,12585,1216,1147,112,3173,130037,5774,4007,771,129,867,124263,109091,10185,122,748,1,456,3660,528,3132,58791,100442,50077,50365
2021,Marion County,Indiana,969542,469131,500411,93.7,69080,66447,67671,61481,66850,161809,126881,112140,59534,56213,74803,32327,14306,34.4,240910,753950,728632,691647,151839,121436,728632,345923,382709,90.4,121436,51779,69657,74.3,969542,916385,53157,916385,567024,272203,1801,383,0,10,10,36132,8550,18,97,4417,2522,632,1262,979,17770,204,74,11,64,55,39021,53157,21907,3857,4688,913,969542,615042,300693,8875,43439,1066,57249,969542,105058,70354,6564,1619,26521,864484,518126,269056,962,35464,180,4782,35914,2869,33045,434596,672066,314758,357308
2021,Marshall County,Indiana,46175,23111,23064,100.2,2896,3298,3246,3403,2607,4943,5415,5869,2923,3457,4573,2224,1321,39.7,11605,35924,34570,32653,10073,8118,34570,17159,17411,98.6,8118,3648,4470,81.6,46175,44864,1311,44864,43228,400,78,0,0,0,0,314,8,18,99,118,44,12,6,99,27,0,0,0,0,0,844,1311,273,330,205,19,46175,44520,692,429,521,0,1326,46175,4844,3702,84,12,1046,41331,40055,299,7,302,0,20,648,35,613,19736,33370,16472,16898
2021,Martin County,Indiana,9885,5053,4832,104.6,591,601,628,710,483,1062,1147,1249,693,785,1151,537,248,41.8,2239,7918,7646,7258,2384,1936,7646,3884,3762,103.2,1936,900,1036,86.9,9885,9732,153,9732,9578,39,61,0,0,0,0,5,0,18,101,4,0,1,0,0,0,0,0,0,0,0,49,153,17,30,25,0,9885,9730,56,91,40,10,120,9885,117,68,7,3,39,9768,9461,39,61,5,0,49,153,71,82,4598,7641,3884,3757
2021,Miami County,Indiana,36100,19513,16587,117.6,1938,2188,2047,2386,2322,4529,4495,5138,2557,2300,3740,1843,617,40.5,7653,29413,28447,27064,7619,6200,28447,15521,12926,120.1,6200,2920,3280,89.0,36100,34485,1615,34485,31993,1599,110,17,0,0,0,236,3,18,103,179,5,15,0,12,22,7,0,0,0,7,540,1615,529,446,36,0,36100,33535,2215,570,274,7,1128,36100,1287,875,264,9,139,34813,31572,1599,105,236,7,36,1258,269,989,14921,28066,15388,12678
2021,Monroe County,Indiana,140189,69778,70411,99.1,5981,6193,6206,17926,22545,19627,15188,13624,7394,7179,11151,4969,2206,30.1,22118,120453,118071,98051,22238,18326,118071,58420,59651,97.9,18326,8206,10120,81.1,140189,134111,6078,134111,119185,4786,206,17,0,0,0,9203,2024,18,105,3487,710,237,1348,341,1056,13,2,0,0,11,718,6078,1591,797,1805,83,140189,125038,6605,1315,11269,198,2205,140189,5059,2772,531,83,1673,135130,116502,4741,91,9193,13,73,4517,99,4418,63155,110679,54330,56349
2021,Montgomery County,Indiana,37967,19310,18657,103.5,2294,2483,2429,2522,2411,4558,4304,4757,2556,2952,3763,2223,715,40.3,8682,30342,29285,27498,8616,6701,29285,14864,14421,103.1,6701,3039,3662,83.0,37967,36549,1418,36549,35511,362,4,0,0,0,0,193,33,18,107,0,42,4,82,0,32,20,20,0,0,0,459,1418,286,270,147,6,37967,36923,695,305,365,79,1107,37967,1896,1551,151,26,168,36071,34624,325,4,193,20,106,799,107,692,16471,28604,14484,14120
2021,Morgan County,Indiana,71394,35621,35773,99.6,3924,4435,4726,4899,3833,8055,8348,10217,6175,4852,7446,3215,1269,41.6,16272,57283,55122,52830,14644,11930,55122,27299,27823,98.1,11930,5506,6424,85.7,71394,69566,1828,69566,68466,198,4,0,0,0,0,502,171,18,109,89,95,12,53,0,82,0,0,0,0,0,396,1828,514,486,114,0,71394,70259,741,546,659,70,1028,71394,1241,888,123,68,162,70153,67831,198,1,471,0,184,1468,286,1182,29175,54655,27133,27522
2021,Newton County,Indiana,13865,7075,6790,104.2,761,753,904,848,652,1613,1688,1775,1257,982,1529,869,234,43.2,2976,11290,10889,10517,3107,2632,10889,5593,5296,105.6,2632,1226,1406,87.2,13865,13324,541,13324,12865,148,19,4,10,0,0,25,0,18,111,0,0,0,25,0,0,0,0,0,0,0,267,541,90,103,0,0,13865,13385,247,147,34,22,608,13865,980,740,29,7,204,12885,12501,148,19,25,0,0,192,14,178,6022,10616,5459,5157
2021,Noble County,Indiana,47293,23884,23409,102.0,3033,3408,3139,3186,2764,5724,5644,6126,3594,3198,4698,1936,843,38.6,11603,36954,35690,34000,9369,7477,35690,17916,17774,100.8,7477,3434,4043,84.9,47293,45095,2198,45095,44077,160,46,3,0,0,11,293,6,18,113,21,26,0,19,194,27,65,0,0,0,65,454,2198,495,215,71,0,47293,46219,703,282,402,172,1840,47293,5002,4349,190,63,400,42291,40859,160,46,293,65,78,790,95,695,20068,34234,17150,17084
2021,Ohio County,Indiana,5931,2938,2993,98.2,314,390,258,303,254,642,683,768,576,453,751,406,133,47.2,1164,4901,4767,4584,1524,1290,4767,2345,2422,96.8,1290,616,674,91.4,5931,5760,171,5760,5698,12,3,3,0,0,0,44,0,18,115,0,20,0,0,24,0,0,0,0,0,0,3,171,65,39,21,0,5931,5869,81,46,65,0,45,5931,57,0,57,0,0,5874,5641,12,3,44,0,3,171,42,129,2723,4763,2345,2418
2021,Orange County,Indiana,19752,9914,9838,100.8,1184,1415,1081,1241,1073,2179,2286,2470,1226,1730,2366,951,550,42.1,4508,15792,15244,14543,4873,3867,15244,7576,7668,98.8,3867,1739,2128,81.7,19752,19175,577,19175,18667,330,8,0,0,0,0,102,0,18,117,22,16,37,5,22,0,0,0,0,0,0,68,577,38,142,13,0,19752,19230,428,200,119,5,397,19752,353,269,81,3,0,19399,18598,319,8,102,0,0,372,124,248,9060,15177,7561,7616
2021,Owen County,Indiana,21280,10844,10436,103.9,1182,1263,1242,1271,1043,2295,2350,2849,1879,1716,2631,1148,411,45.0,4539,17223,16741,16194,5233,4190,16741,8519,8222,103.6,4190,2033,2157,94.3,21280,20632,648,20632,20478,8,39,39,0,0,0,87,0,18,119,58,0,5,24,0,0,0,0,0,0,0,20,648,49,274,88,1,21280,21125,82,353,190,0,217,21280,284,228,45,0,11,20996,20364,8,39,87,0,19,479,43,436,9816,16703,8481,8222
2021,Parke County,Indiana,16316,7804,8512,91.7,962,992,1000,888,881,2062,1797,2136,1117,1348,1914,939,280,43.4,3549,13130,12767,12243,3959,3133,12767,5921,6846,86.5,3133,1511,1622,93.2,16316,15691,625,15691,15417,185,24,0,0,0,0,0,0,18,121,0,0,0,0,0,0,0,0,0,0,0,65,625,127,357,29,0,16316,16042,312,397,29,16,161,16316,179,164,2,0,13,16137,15355,185,24,0,0,13,560,31,529,7610,12706,5899,6807
2021,Perry County,Indiana,19151,10330,8821,117.1,1067,1006,1278,1042,1083,2515,2479,2331,1522,1284,2136,906,502,41.4,4043,15564,15108,14569,4215,3544,15108,8224,6884,119.5,3544,1670,1874,89.1,19151,18804,347,18804,18023,560,27,13,0,0,0,126,26,18,123,22,0,53,14,4,7,0,0,0,0,0,68,347,96,70,26,0,19151,18365,663,104,157,0,216,19151,285,108,0,13,164,18866,17951,548,27,126,0,10,204,5,199,8512,15045,8186,6859
2021,Pike County,Indiana,12220,6125,6095,100.5,673,665,813,845,561,1340,1360,1575,792,1101,1461,709,325,44.1,2599,9885,9621,9170,3141,2495,9621,4807,4814,99.9,2495,1185,1310,90.5,12220,12088,132,12088,11732,90,0,0,0,0,0,38,0,18,125,0,38,0,0,0,0,0,0,0,0,0,228,132,29,75,23,0,12220,11864,119,75,61,0,233,12220,228,197,1,0,30,11992,11732,90,0,38,0,0,132,5,127,5596,9573,4777,4796
2021,Porter County,Indiana,172353,85640,86713,98.8,9094,10403,11232,11789,10946,20723,23038,22400,11906,12387,17773,7453,3209,39.6,38004,139227,134349,127404,35957,28435,134349,66018,68331,96.6,28435,13011,15424,84.4,172353,164111,8242,164111,151838,6991,258,78,48,31,0,2411,750,18,127,728,504,28,123,78,200,25,7,0,0,18,2588,8242,1689,880,766,9,172353,160026,8774,1276,3294,109,7328,172353,18083,12986,3201,237,1659,154270,140784,6566,241,2376,25,124,4154,1071,3083,70944,131808,64586,67222
2021,Posey County,Indiana,25301,12639,12662,99.8,1356,1545,1712,1549,1283,2930,3025,3160,2081,1882,2911,1440,427,42.3,5657,20369,19644,18842,5899,4778,19644,9760,9884,98.7,4778,2214,2564,86.3,25301,24889,412,24889,24098,371,25,23,0,0,0,82,0,18,129,0,20,29,0,33,0,0,0,0,0,0,313,412,221,17,116,0,25301,24469,633,42,198,0,371,25301,321,106,103,0,112,24980,24040,310,25,73,0,184,348,0,348,11071,19544,9713,9831
2021,Pulaski County,Indiana,12496,6328,6168,102.6,660,707,858,888,701,1447,1406,1541,948,931,1407,772,230,41.2,2745,10040,9751,9123,2942,2409,9751,4912,4839,101.5,2409,1177,1232,95.5,12496,12062,434,12062,11692,17,11,0,0,0,0,66,0,18,131,41,25,0,0,0,0,26,0,0,0,26,250,434,29,131,30,0,12496,12126,111,142,114,44,476,12496,407,362,41,0,4,12089,11660,17,0,66,26,3,317,44,273,5853,9649,4879,4770
2021,Putnam County,Indiana,36838,19311,17527,110.2,1795,2016,2185,2964,3349,4592,4258,4671,2404,2516,3507,1829,752,37.9,7280,30478,29558,27152,7691,6088,29558,15578,13980,111.4,6088,2851,3237,88.1,36838,36175,663,36175,34094,955,49,24,0,0,0,959,158,18,133,267,6,361,0,86,81,11,0,11,0,0,107,663,151,167,93,0,36838,34732,1124,232,1068,11,343,36838,759,347,169,23,220,36079,33651,955,49,959,11,21,433,17,416,14890,29042,15330,13712
2021,Randolph County,Indiana,24681,12279,12402,99.0,1513,1466,1745,1585,1260,2684,2868,3139,1773,1754,2754,1384,756,42.6,5744,19642,18937,18122,5905,4894,18937,9271,9666,95.9,4894,2185,2709,80.7,24681,23747,934,23747,23090,64,27,0,0,0,0,104,0,18,135,1,0,0,22,0,81,0,0,0,0,0,462,934,265,248,21,0,24681,24013,348,275,125,11,862,24681,943,660,87,0,196,23738,22809,64,14,104,0,267,480,21,459,11415,18685,9102,9583
2021,Ripley County,Indiana,28953,14386,14567,98.8,1768,1603,2272,1979,1711,3150,3407,3863,2230,1857,2999,1565,549,40.6,6923,22948,22030,20914,6093,5113,22030,10763,11267,95.5,5113,2338,2775,84.3,28953,28478,475,28478,27990,82,0,0,0,0,0,256,25,18,137,137,83,6,0,5,0,0,0,0,0,0,150,475,23,163,176,0,28953,28465,105,163,432,12,251,28953,532,399,38,11,84,28421,27558,82,0,251,0,94,436,62,374,12243,21838,10651,11187
2021,Rush County,Indiana,16706,8397,8309,101.1,927,945,1194,1185,936,1845,1844,2210,1375,1248,1722,922,353,42.1,3845,13383,12861,12192,3714,2997,12861,6413,6448,99.5,2997,1345,1652,81.4,16706,16350,356,16350,16218,97,0,0,0,0,0,16,0,18,139,0,16,0,0,0,0,0,0,0,0,0,19,356,135,100,59,0,16706,16574,267,125,75,0,56,16706,308,161,0,0,147,16398,15914,97,0,16,0,15,356,27,329,7364,12817,6385,6432
2021,St. Joseph County,Indiana,272049,133194,138855,95.9,17246,17529,18470,20565,20667,36143,32651,31795,16069,18078,25640,11361,5835,36.8,64455,214637,207594,192915,53566,42836,207594,100163,107431,93.2,42836,19046,23790,80.1,272049,254586,17463,254586,204891,34665,857,117,39,0,23,6878,1459,18,141,1892,774,167,822,644,1120,129,79,0,38,12,7166,17463,6475,1512,1544,58,272049,221672,42153,3028,9074,569,14133,272049,25030,18843,1467,376,4344,247019,193837,33904,445,6816,129,1146,10742,823,9919,117767,198708,95500,103208
2021,Scott County,Indiana,24290,12133,12157,99.8,1397,1626,1574,1494,1471,2859,2972,3416,1797,1604,2582,1033,465,40.8,5529,19320,18761,18074,4939,4080,18761,9331,9430,99.0,4080,1871,2209,84.7,24290,23712,578,23712,23204,53,201,188,0,0,0,46,0,18,143,6,40,0,0,0,0,0,0,0,0,0,208,578,6,157,27,42,24290,23538,303,527,73,64,490,24290,604,203,267,0,134,23686,22944,53,201,46,0,136,306,10,296,10688,18669,9301,9368
2021,Shelby County,Indiana,44825,22275,22550,98.8,2533,2720,3178,2894,2383,5808,5206,5830,3300,3381,4537,1977,1078,40.2,10296,35684,34529,33020,9634,7592,34529,16986,17543,96.8,7592,3450,4142,83.3,44825,43619,1206,43619,41994,501,11,11,0,0,0,179,0,18,145,20,16,121,0,22,0,9,0,9,0,0,925,1206,372,235,0,0,44825,42920,936,247,457,287,1245,44825,2089,1635,35,62,357,42736,41064,501,0,179,0,73,919,42,877,19375,33839,16616,17223
2021,Spencer County,Indiana,19949,10128,9821,103.1,1041,1071,1437,1207,1021,2174,2297,2614,1487,1660,2363,1077,500,44.4,4360,16164,15589,14904,5054,3940,15589,7895,7694,102.6,3940,1922,2018,95.2,19949,19514,435,19514,19158,138,3,0,0,0,0,73,1,18,147,26,13,0,27,4,2,0,0,0,0,0,142,435,112,106,15,0,19949,19572,268,109,97,1,337,19949,607,527,0,0,80,19342,18806,138,0,73,0,57,268,28,240,8625,15292,7786,7506
2021,Starke County,Indiana,23275,11620,11655,99.7,1458,1572,1490,1389,1311,2593,2727,2962,1743,1703,2686,1130,511,41.6,5494,18401,17781,17175,5423,4327,17781,8839,8942,98.8,4327,2143,2184,98.1,23275,22633,642,22633,22339,29,119,85,0,0,0,70,0,18,149,11,56,0,0,0,3,0,0,0,0,0,76,642,96,260,22,0,23275,22981,125,393,108,2,324,23275,973,740,138,30,65,22302,21690,29,17,70,0,5,491,134,357,11114,17702,8801,8901
2021,Steuben County,Indiana,34379,17567,16812,104.5,1829,2076,1952,2351,2452,3684,3533,4340,2489,2683,4327,1794,869,43.6,7098,27950,27281,25324,8560,6990,27281,13897,13384,103.8,6990,3331,3659,91.0,34379,33273,1106,33273,32660,97,16,3,0,0,3,251,33,18,151,15,93,0,0,20,90,0,0,0,0,0,249,1106,163,204,70,0,34379,33766,435,429,332,22,717,34379,1328,1149,83,2,94,33051,32054,97,16,226,0,34,624,28,596,18924,27091,13794,13297
2021,Sullivan County,Indiana,20814,11140,9674,115.2,1216,1157,1195,1085,1216,2879,2772,2860,1341,1446,2188,1063,396,40.6,4268,17007,16546,15957,4496,3647,16546,9045,7501,120.6,3647,1660,1987,83.5,20814,19986,828,19986,19110,736,15,0,0,0,0,18,0,18,153,18,0,0,0,0,0,8,8,0,0,0,99,828,287,276,20,30,20814,19905,1062,334,38,8,308,20814,371,199,24,0,148,20443,18973,728,7,18,0,70,647,28,619,8786,16487,8994,7493
2021,Switzerland County,Indiana,9870,5064,4806,105.4,559,746,663,696,461,1078,1201,1330,606,787,1050,443,250,40.6,2428,7722,7442,7101,2199,1743,7442,3767,3675,102.5,1743,855,888,96.3,9870,9691,179,9691,9460,33,19,0,0,0,0,67,59,18,155,0,0,8,0,0,0,67,0,67,0,0,45,179,30,130,0,0,9870,9639,63,149,67,67,64,9870,188,74,0,0,114,9682,9393,33,10,67,0,0,179,19,160,4396,7430,3755,3675
2021,Tippecanoe County,Indiana,185961,95394,90567,105.3,10562,10518,10877,19696,30822,26221,20093,17932,8852,8990,12810,5560,3028,28.5,38338,151664,147623,126778,26501,21398,147623,75831,71792,105.6,21398,9523,11875,80.2,185961,178375,7586,178375,147472,10711,225,63,0,0,16,14699,4228,18,157,6173,619,476,1614,519,1070,39,0,0,7,32,5229,7586,1744,806,1642,29,185961,154639,12942,1544,17000,195,7902,185961,16183,11578,667,723,3215,169778,138527,10358,154,14629,39,868,5203,506,4697,76982,132511,67009,65502
2021,Tipton County,Indiana,15290,7563,7727,97.9,852,975,722,969,838,1724,1645,2080,1178,1114,1834,1136,223,44.5,3185,12552,12105,11576,3948,3193,12105,6032,6073,99.3,3193,1463,1730,84.6,15290,15018,272,15018,14769,48,26,13,0,0,0,103,19,18,159,42,20,0,0,17,5,0,0,0,0,0,72,272,97,56,47,6,15290,15035,166,103,150,7,116,15290,455,357,22,22,54,14835,14461,48,26,70,0,2,228,0,228,6820,12021,5959,6062
